241615	34	19	0	22	2174	59	3306	34	
227523	398	33	0	21	2233	62	3681	398	
224687	676	31	0	14	2309	62	3862	676	
217692	348	23	0	20	1781	55	4020	348	
207683	593	23	0	16	2099	58	4018	593	
253054	0	22	0	20	2237	62	3227	0	
196887	866	26	0	15	2630	46	3682	866	
220393	288	26	0	16	2035	44	3715	288	
211660	952	32	0	15	2846	64	3634	952	
232185	24	20	0	18	1363	40	4146	24	
215546	891	30	0	16	2591	52	3830	891	
212892	1454	34	0	14	3320	80	3661	1454	
229806	242	29	0	16	2163	71	3582	242	
205601	851	26	0	19	2361	57	4015	851	
216207	446	27	0	16	2069	73	3847	446	
204630	1582	32	0	10	3822	87	3282	1582	
270558	0	19	0	26	1446	37	4041	0	
219595	1293	26	0	16	2954	48	3871	1293	
198115	740	27	0	11	2482	84	3758	740	
215182	243	23	0	13	2372	56	3386	243	
200277	663	26	0	12	2669	65	3526	663	
212759	1548	26	0	12	3120	54	3963	1548	
259824	0	24	0	24	1336	37	4103	0	
230192	525	26	0	19	1719	52	4295	525	
229543	287	26	0	22	1659	39	3861	287	
255308	11	22	0	21	1833	62	3642	11	
205496	557	33	0	17	2486	49	3554	557	
216798	971	24	0	15	2843	37	3680	971	
256711	0	19	0	23	1445	58	3973	0	
230084	515	24	0	16	2168	39	3891	515	
202640	701	30	0	15	2269	60	3975	701	
221611	781	34	0	18	2413	60	3889	781	
207094	551	23	0	19	2117	57	3965	551	
256708	19	21	0	25	1989	52	3459	19	
231840	1337	22	0	17	3054	39	3828	1337	
219231	741	21	0	19	2011	68	4231	741	
230878	647	26	0	20	2073	58	3938	647	
219732	1068	29	0	16	2908	70	3654	1068	
213901	464	21	0	21	1903	58	4079	464	
227570	1544	23	0	15	3285	50	3801	1544	
213533	968	25	0	11	2804	50	3712	968	
212704	255	25	0	18	1466	53	3974	255	
211071	648	27	0	14	2310	65	3884	648	
240393	51	20	0	19	1990	66	3528	51	
225244	394	33	0	20	2055	61	3853	394	
271307	1	18	0	27	1556	25	3946	1	
242552	25	25	0	21	1526	61	3877	25	
219595	1293	26	0	16	2954	48	3871	1293	
216744	622	30	0	16	2320	68	3813	622	
219732	1068	29	0	16	2908	70	3654	1068	
222338	600	32	0	18	2296	49	3845	600	
215467	43	20	0	17	1367	43	3885	43	
258754	0	17	0	26	1291	30	3667	0	
227896	97	23	0	20	1388	42	4193	97	
240550	147	24	0	23	1624	33	4027	147	
212950	367	23	0	17	2111	36	3789	367	
219761	229	23	0	13	1932	72	3778	229	
218219	1100	26	0	12	3099	58	3576	1100	
218028	976	27	0	18	2645	50	3845	976	
212270	280	22	0	17	1508	48	3880	280	
259108	1	18	0	25	1621	28	3876	1	
196183	581	31	0	13	2882	54	3216	581	
216334	538	25	0	19	2141	48	3943	538	
222229	798	34	0	18	2443	67	3881	798	
222609	332	23	0	18	1588	41	3951	332	
206388	246	31	0	15	1767	65	4006	246	
216637	554	32	0	16	2346	67	3734	554	
217506	418	23	0	18	1701	39	3881	418	
245311	527	21	0	20	2172	24	3887	527	
226451	334	31	0	20	1787	54	4090	334	
253434	0	17	0	25	1352	28	3867	0	
187812	977	26	0	9	2695	60	3828	977	
